employee_name,job_role,work_category,work_hours,month
Employee 40,backend,Remote,5.0,12
Employee 40,backend,Remote,8.0,12
Employee 40,backend,Remote,6.0,12
Employee 40,backend,Remote,6.5,12
Employee 40,backend,Remote,7.5,12
Employee 40,backend,Stationary,8.0,12
Employee 40,backend,Remote,6.0,12
Employee 40,backend,Stationary,8.0,12
Employee 40,backend,Remote,6.5,12
Employee 40,backend,Remote,8.0,12
Employee 40,backend,Remote,6.0,12
Employee 40,backend,Remote,5.5,12
Employee 40,backend,Remote,8.0,12
Employee 40,backend,Stationary,4.5,12
Employee 40,backend,Stationary,6.5,12
Employee 40,backend,Stationary,5.5,12
Employee 40,backend,Stationary,6.5,12
Employee 40,backend,Remote,4.5,12
Employee 40,backend,Remote,6.0,12
Employee 40,backend,Stationary,7.0,12
Employee 40,backend,Remote,7.5,11
Employee 40,backend,Stationary,7.5,11
Employee 40,backend,Remote,7.5,11
Employee 40,backend,Stationary,6.0,11
Employee 40,backend,Remote,7.5,11
Employee 40,backend,Stationary,6.5,11
Employee 40,backend,Stationary,7.5,11
Employee 40,backend,Remote,5.0,11
Employee 40,backend,Stationary,8.0,11
Employee 40,backend,Remote,5.5,11
Employee 40,backend,Remote,8.0,11
Employee 40,backend,Stationary,4.5,11
Employee 40,backend,Stationary,7.5,11
Employee 40,backend,Stationary,7.5,11
Employee 40,backend,Stationary,4.5,11
Employee 40,backend,Remote,7.5,11
Employee 40,backend,Remote,5.0,11
Employee 40,backend,Stationary,6.5,11
Employee 40,backend,Remote,8.0,11
Employee 41,frontend,Stationary,7.5,2
Employee 41,frontend,Stationary,5.5,2
Employee 41,frontend,Stationary,5.5,2
Employee 41,frontend,Stationary,5.5,2
Employee 41,frontend,Remote,7.0,2
Employee 41,frontend,Remote,6.5,2
Employee 41,frontend,Stationary,7.5,2
Employee 41,frontend,Remote,5.0,1
Employee 41,frontend,Remote,5.0,1
Employee 41,frontend,Remote,6.0,1
Employee 41,frontend,Stationary,5.0,1
Employee 41,frontend,Stationary,5.0,1
Employee 41,frontend,Stationary,6.0,1
Employee 41,frontend,Stationary,5.0,1
Employee 41,frontend,Remote,6.0,1
Employee 41,frontend,Remote,7.5,1
Employee 41,frontend,Remote,7.0,1
Employee 41,frontend,Remote,5.5,1
Employee 41,frontend,Remote,6.5,1
Employee 41,frontend,Remote,6.0,1
Employee 41,frontend,Stationary,6.0,1
Employee 41,frontend,Stationary,6.0,1
Employee 41,frontend,Remote,7.5,1
Employee 41,frontend,Stationary,5.0,1
Employee 41,frontend,Remote,7.0,1
Employee 41,frontend,Stationary,4.5,1
Employee 41,frontend,Remote,5.5,1
Employee 41,frontend,Remote,5.0,1
Employee 41,frontend,Stationary,5.5,1
Employee 41,frontend,Remote,7.0,1
Employee 41,frontend,Stationary,6.5,1
Employee 41,frontend,Stationary,5.0,1
Employee 41,frontend,Remote,4.5,1
Employee 41,frontend,Remote,4.5,1
Employee 41,frontend,Remote,8.0,1
Employee 41,frontend,Stationary,5.5,1
Employee 41,frontend,Remote,4.5,1
Employee 41,frontend,Stationary,8.0,12
Employee 41,frontend,Remote,5.5,12
Employee 41,frontend,Stationary,5.5,12
Employee 41,frontend,Remote,4.5,12
Employee 41,frontend,Remote,6.5,12
Employee 41,frontend,Remote,6.5,12
Employee 41,frontend,Remote,4.5,12
Employee 41,frontend,Stationary,6.0,12
Employee 41,frontend,Stationary,6.5,12
Employee 41,frontend,Remote,4.5,12
Employee 41,frontend,Stationary,8.0,12
Employee 41,frontend,Stationary,7.0,12
Employee 41,frontend,Stationary,7.5,12
Employee 41,frontend,Stationary,8.0,12
Employee 41,frontend,Stationary,7.0,12
Employee 41,frontend,Stationary,6.0,12
Employee 41,frontend,Remote,8.0,12
Employee 41,frontend,Remote,7.5,12
Employee 41,frontend,Remote,5.5,12
Employee 41,frontend,Remote,6.5,12
Employee 41,frontend,Remote,7.0,12
Employee 41,frontend,Stationary,7.0,12
Employee 41,frontend,Stationary,8.0,12
Employee 41,frontend,Stationary,7.0,12
Employee 41,frontend,Remote,4.5,12
Employee 41,frontend,Stationary,6.0,12
Employee 41,frontend,Remote,6.5,12
Employee 41,frontend,Stationary,8.0,12
Employee 41,frontend,Stationary,5.0,12
Employee 41,frontend,Stationary,6.5,12
Employee 41,frontend,Stationary,4.5,11
Employee 41,frontend,Stationary,5.0,11
Employee 41,frontend,Remote,8.0,11
Employee 41,frontend,Stationary,5.5,11
Employee 41,frontend,Remote,5.5,11
Employee 41,frontend,Remote,7.0,11
Employee 41,frontend,Stationary,8.0,11
Employee 41,frontend,Remote,6.5,11
Employee 41,frontend,Remote,5.5,11
Employee 41,frontend,Remote,6.0,11
Employee 41,frontend,Remote,7.0,11
Employee 41,frontend,Remote,6.0,11
Employee 41,frontend,Stationary,5.0,11
Employee 41,frontend,Remote,6.5,11
Employee 41,frontend,Stationary,4.5,11
Employee 41,frontend,Remote,4.5,11
Employee 41,frontend,Remote,6.5,11
Employee 41,frontend,Remote,5.0,11
Employee 41,frontend,Stationary,6.5,11
Employee 41,frontend,Stationary,6.5,11
Employee 41,frontend,Stationary,6.5,11
Employee 42,projmgr,Remote,4.5,2
Employee 42,projmgr,Remote,6.0,2
Employee 42,projmgr,Stationary,6.0,2
Employee 42,projmgr,Stationary,5.5,2
Employee 42,projmgr,Stationary,8.0,2
Employee 42,projmgr,Remote,6.5,2
Employee 42,projmgr,Remote,8.0,2
Employee 42,projmgr,Stationary,5.0,1
Employee 42,projmgr,Remote,6.0,1
Employee 42,projmgr,Remote,5.5,1
Employee 42,projmgr,Stationary,8.0,1
Employee 42,projmgr,Stationary,8.0,1
Employee 42,projmgr,Stationary,7.5,1
Employee 42,projmgr,Remote,7.5,1
Employee 42,projmgr,Remote,5.0,1
Employee 42,projmgr,Stationary,5.0,1
Employee 42,projmgr,Stationary,8.0,1
Employee 42,projmgr,Remote,6.5,1
Employee 42,projmgr,Stationary,7.5,1
Employee 42,projmgr,Stationary,6.0,1
Employee 42,projmgr,Stationary,5.0,1
Employee 42,projmgr,Remote,6.5,1
Employee 42,projmgr,Remote,8.0,1
Employee 42,projmgr,Remote,4.5,1
Employee 42,projmgr,Remote,5.0,1
Employee 42,projmgr,Remote,6.5,1
Employee 42,projmgr,Remote,5.5,1
Employee 42,projmgr,Remote,6.5,1
Employee 42,projmgr,Stationary,7.5,1
Employee 42,projmgr,Remote,7.5,1
Employee 42,projmgr,Remote,6.5,1
Employee 42,projmgr,Stationary,4.5,1
Employee 42,projmgr,Remote,7.5,1
Employee 42,projmgr,Remote,7.0,1
Employee 42,projmgr,Remote,6.0,1
Employee 42,projmgr,Remote,7.0,1
Employee 42,projmgr,Remote,4.5,12
Employee 42,projmgr,Stationary,6.5,12
Employee 42,projmgr,Stationary,7.0,12
Employee 42,projmgr,Stationary,8.0,12
Employee 42,projmgr,Remote,5.5,12
Employee 42,projmgr,Remote,7.5,12
Employee 42,projmgr,Stationary,6.0,12
Employee 42,projmgr,Remote,5.0,12
Employee 42,projmgr,Stationary,7.5,12
Employee 42,projmgr,Stationary,7.0,12
Employee 42,projmgr,Remote,6.0,12
Employee 42,projmgr,Remote,5.5,12
Employee 42,projmgr,Remote,5.0,12
Employee 42,projmgr,Stationary,6.0,12
Employee 42,projmgr,Stationary,5.5,12
Employee 42,projmgr,Remote,5.5,12
Employee 42,projmgr,Remote,6.5,12
Employee 42,projmgr,Remote,5.5,12
Employee 42,projmgr,Remote,6.5,12
Employee 42,projmgr,Stationary,5.0,12
Employee 42,projmgr,Remote,4.5,12
Employee 42,projmgr,Remote,8.0,12
Employee 42,projmgr,Remote,8.0,12
Employee 42,projmgr,Remote,6.5,12
Employee 42,projmgr,Remote,8.0,12
Employee 42,projmgr,Stationary,4.5,12
Employee 42,projmgr,Remote,7.0,12
Employee 42,projmgr,Remote,7.0,12
Employee 42,projmgr,Remote,7.0,12
Employee 42,projmgr,Remote,4.5,11
Employee 42,projmgr,Stationary,6.0,11
Employee 42,projmgr,Remote,7.0,11
Employee 42,projmgr,Stationary,6.5,11
Employee 42,projmgr,Remote,7.5,11
Employee 42,projmgr,Stationary,4.5,11
Employee 42,projmgr,Stationary,7.0,11
Employee 42,projmgr,Stationary,5.0,11
Employee 42,projmgr,Remote,5.5,11
Employee 42,projmgr,Remote,7.5,11
Employee 42,projmgr,Remote,8.0,11
Employee 42,projmgr,Stationary,7.5,11
Employee 42,projmgr,Remote,6.5,11
Employee 42,projmgr,Remote,7.0,11
Employee 42,projmgr,Stationary,8.0,11
Employee 42,projmgr,Remote,4.5,11
Employee 42,projmgr,Stationary,8.0,11
Employee 42,projmgr,Stationary,6.5,11
Employee 42,projmgr,Remote,6.5,11
Employee 42,projmgr,Stationary,5.0,11
Employee 42,projmgr,Stationary,6.0,11
Employee 43,datasci,Remote,5.5,2
Employee 43,datasci,Remote,5.0,2
Employee 43,datasci,Remote,4.5,2
Employee 43,datasci,Remote,5.0,2
Employee 43,datasci,Stationary,4.5,2
Employee 43,datasci,Stationary,6.0,2
Employee 43,datasci,Stationary,6.0,2
Employee 43,datasci,Remote,5.0,1
Employee 43,datasci,Stationary,7.5,1
Employee 43,datasci,Remote,8.0,1
Employee 43,datasci,Stationary,8.0,1
Employee 43,datasci,Remote,7.0,1
Employee 43,datasci,Remote,7.5,1
Employee 43,datasci,Stationary,5.5,1
Employee 43,datasci,Stationary,7.0,1
Employee 43,datasci,Remote,5.0,1
Employee 43,datasci,Stationary,7.5,1
Employee 43,datasci,Remote,8.0,1
Employee 43,datasci,Stationary,5.5,1
Employee 43,datasci,Stationary,5.5,1
Employee 43,datasci,Remote,5.0,1
Employee 43,datasci,Remote,5.5,1
Employee 43,datasci,Stationary,6.5,1
Employee 43,datasci,Stationary,8.0,1
Employee 43,datasci,Stationary,4.5,1
Employee 43,datasci,Remote,5.0,1
Employee 43,datasci,Stationary,7.5,1
Employee 43,datasci,Remote,7.0,1
Employee 43,datasci,Remote,6.0,1
Employee 43,datasci,Stationary,5.0,1
Employee 43,datasci,Stationary,6.5,1
Employee 43,datasci,Stationary,6.5,1
Employee 43,datasci,Stationary,6.0,1
Employee 43,datasci,Stationary,5.0,1
Employee 43,datasci,Remote,7.5,1
Employee 43,datasci,Remote,4.5,1
Employee 43,datasci,Remote,7.0,1
Employee 43,datasci,Stationary,5.5,1
Employee 43,datasci,Stationary,4.5,12
Employee 43,datasci,Remote,7.0,12
Employee 43,datasci,Stationary,6.0,12
Employee 43,datasci,Stationary,6.0,12
Employee 43,datasci,Remote,5.5,12
Employee 43,datasci,Remote,6.0,12
Employee 43,datasci,Stationary,5.5,12
Employee 43,datasci,Stationary,5.5,12
Employee 43,datasci,Remote,6.0,12
Employee 43,datasci,Stationary,8.0,12
Employee 43,datasci,Stationary,4.5,12
Employee 43,datasci,Remote,4.5,12
Employee 43,datasci,Stationary,6.5,12
Employee 43,datasci,Remote,5.5,12
Employee 43,datasci,Remote,7.0,12
Employee 43,datasci,Remote,8.0,12
Employee 43,datasci,Remote,7.5,12
Employee 43,datasci,Remote,5.5,12
Employee 43,datasci,Remote,5.0,12
Employee 43,datasci,Stationary,5.0,12
Employee 43,datasci,Remote,5.5,12
Employee 43,datasci,Remote,8.0,12
Employee 43,datasci,Stationary,6.5,12
Employee 43,datasci,Stationary,8.0,12
Employee 43,datasci,Stationary,7.0,12
Employee 43,datasci,Remote,7.0,12
Employee 43,datasci,Remote,6.0,12
Employee 43,datasci,Stationary,5.0,12
Employee 43,datasci,Stationary,5.0,12
Employee 43,datasci,Remote,5.0,12
Employee 43,datasci,Remote,7.0,12
Employee 43,datasci,Remote,4.5,11
Employee 43,datasci,Stationary,5.5,11
Employee 43,datasci,Stationary,7.0,11
Employee 43,datasci,Remote,6.5,11
Employee 43,datasci,Remote,5.5,11
Employee 43,datasci,Stationary,4.5,11
Employee 43,datasci,Stationary,5.5,11
Employee 43,datasci,Stationary,8.0,11
Employee 43,datasci,Stationary,8.0,11
Employee 43,datasci,Remote,7.0,11
Employee 43,datasci,Stationary,5.5,11
Employee 43,datasci,Remote,7.0,11
Employee 43,datasci,Stationary,5.5,11
Employee 43,datasci,Remote,5.5,11
Employee 43,datasci,Remote,7.5,11
Employee 43,datasci,Stationary,6.0,11
Employee 43,datasci,Stationary,7.0,11
Employee 43,datasci,Stationary,7.0,11
Employee 43,datasci,Stationary,7.5,11
Employee 43,datasci,Remote,6.0,11
Employee 43,datasci,Stationary,7.0,11
Employee 44,frontend,Stationary,7.0,2
Employee 44,frontend,Stationary,4.5,2
Employee 44,frontend,Stationary,5.0,2
Employee 44,frontend,Remote,5.5,2
Employee 44,frontend,Stationary,5.0,2
Employee 44,frontend,Stationary,6.5,2
Employee 44,frontend,Remote,6.5,2
Employee 44,frontend,Stationary,4.5,1
Employee 44,frontend,Remote,5.0,1
Employee 44,frontend,Remote,5.0,1
Employee 44,frontend,Remote,6.5,1
Employee 44,frontend,Remote,5.5,1
Employee 44,frontend,Remote,6.5,1
Employee 44,frontend,Remote,5.0,1
Employee 44,frontend,Remote,5.5,1
Employee 44,frontend,Stationary,6.5,1
Employee 44,frontend,Remote,8.0,1
Employee 44,frontend,Remote,8.0,1
Employee 44,frontend,Remote,7.0,1
Employee 44,frontend,Stationary,6.0,1
Employee 44,frontend,Stationary,6.5,1
Employee 44,frontend,Stationary,5.0,1
Employee 44,frontend,Remote,7.0,1
Employee 44,frontend,Remote,8.0,1
Employee 44,frontend,Stationary,5.5,1
Employee 44,frontend,Remote,4.5,1
Employee 44,frontend,Remote,8.0,1
Employee 44,frontend,Stationary,8.0,1
Employee 44,frontend,Remote,6.0,1
Employee 44,frontend,Remote,6.5,1
Employee 44,frontend,Remote,7.0,1
Employee 44,frontend,Remote,7.0,1
Employee 44,frontend,Stationary,6.5,1
Employee 44,frontend,Remote,6.5,1
Employee 44,frontend,Remote,4.5,1
Employee 44,frontend,Stationary,6.5,1
Employee 44,frontend,Remote,5.0,1
Employee 44,frontend,Remote,5.0,12
Employee 44,frontend,Remote,6.0,12
Employee 44,frontend,Stationary,7.0,12
Employee 44,frontend,Remote,7.5,12
Employee 44,frontend,Stationary,6.5,12
Employee 44,frontend,Stationary,8.0,12
Employee 44,frontend,Remote,4.5,12
Employee 44,frontend,Stationary,8.0,12
Employee 44,frontend,Remote,7.5,12
Employee 44,frontend,Stationary,6.0,12
Employee 44,frontend,Stationary,7.5,12
Employee 44,frontend,Remote,4.5,12
Employee 44,frontend,Stationary,5.0,12
Employee 44,frontend,Stationary,6.5,12
Employee 44,frontend,Stationary,4.5,12
Employee 44,frontend,Stationary,6.5,12
Employee 44,frontend,Remote,4.5,12
Employee 44,frontend,Remote,5.5,12
Employee 44,frontend,Remote,6.5,12
Employee 44,frontend,Stationary,6.5,12
Employee 44,frontend,Stationary,6.5,12
Employee 44,frontend,Remote,6.0,12
Employee 44,frontend,Stationary,6.0,12
Employee 44,frontend,Remote,5.0,12
Employee 44,frontend,Stationary,4.5,12
Employee 44,frontend,Stationary,5.0,12
Employee 44,frontend,Stationary,5.0,12
Employee 44,frontend,Stationary,4.5,12
Employee 44,frontend,Stationary,6.0,11
Employee 44,frontend,Stationary,8.0,11
Employee 44,frontend,Remote,4.5,11
Employee 44,frontend,Remote,7.5,11
Employee 44,frontend,Remote,5.5,11
Employee 44,frontend,Remote,8.0,11
Employee 44,frontend,Stationary,5.5,11
Employee 44,frontend,Stationary,4.5,11
Employee 44,frontend,Stationary,7.0,11
Employee 44,frontend,Stationary,5.0,11
Employee 44,frontend,Remote,4.5,11
Employee 44,frontend,Stationary,7.5,11
Employee 44,frontend,Stationary,7.0,11
Employee 44,frontend,Remote,7.5,11
Employee 44,frontend,Remote,7.0,11
Employee 44,frontend,Stationary,5.5,11
Employee 44,frontend,Stationary,8.0,11
Employee 44,frontend,Remote,7.0,11
Employee 44,frontend,Remote,4.5,11
Employee 44,frontend,Remote,7.5,11
Employee 45,frontend,Stationary,8.0,2
Employee 45,frontend,Remote,6.5,2
Employee 45,frontend,Remote,5.5,2
Employee 45,frontend,Remote,6.0,2
Employee 45,frontend,Stationary,5.0,2
Employee 45,frontend,Remote,8.0,2
Employee 45,frontend,Stationary,5.0,1
Employee 45,frontend,Remote,8.0,1
Employee 45,frontend,Remote,6.5,1
Employee 45,frontend,Remote,7.0,1
Employee 45,frontend,Stationary,8.0,1
Employee 45,frontend,Stationary,5.5,1
Employee 45,frontend,Remote,7.5,1
Employee 45,frontend,Stationary,8.0,1
Employee 45,frontend,Remote,6.5,1
Employee 45,frontend,Remote,8.0,1
Employee 45,frontend,Stationary,7.5,1
Employee 45,frontend,Stationary,5.0,1
Employee 45,frontend,Stationary,6.5,1
Employee 45,frontend,Remote,6.5,1
Employee 45,frontend,Stationary,5.0,1
Employee 45,frontend,Stationary,6.5,1
Employee 45,frontend,Remote,4.5,1
Employee 45,frontend,Stationary,6.5,1
Employee 45,frontend,Remote,5.0,1
Employee 45,frontend,Stationary,5.0,1
Employee 45,frontend,Remote,6.0,1
Employee 45,frontend,Stationary,6.5,1
Employee 45,frontend,Remote,6.0,1
Employee 45,frontend,Stationary,5.0,1
Employee 45,frontend,Stationary,5.5,1
Employee 45,frontend,Stationary,8.0,1
Employee 45,frontend,Remote,4.5,1
Employee 45,frontend,Stationary,8.0,1
Employee 45,frontend,Remote,6.5,1
Employee 45,frontend,Remote,7.5,12
Employee 45,frontend,Stationary,5.0,12
Employee 45,frontend,Stationary,7.5,12
Employee 45,frontend,Remote,8.0,12
Employee 45,frontend,Remote,8.0,12
Employee 45,frontend,Remote,5.5,12
Employee 45,frontend,Stationary,8.0,12
Employee 45,frontend,Remote,7.5,12
Employee 45,frontend,Stationary,8.0,12
Employee 45,frontend,Stationary,7.0,12
Employee 45,frontend,Stationary,5.0,12
Employee 45,frontend,Remote,5.5,12
Employee 45,frontend,Remote,7.5,12
Employee 45,frontend,Remote,5.5,12
Employee 45,frontend,Remote,5.5,12
Employee 45,frontend,Remote,7.0,12
Employee 45,frontend,Stationary,7.0,12
Employee 45,frontend,Stationary,5.5,12
Employee 45,frontend,Remote,6.5,12
Employee 45,frontend,Stationary,8.0,12
Employee 45,frontend,Remote,5.5,12
Employee 45,frontend,Remote,4.5,12
Employee 45,frontend,Stationary,5.5,12
Employee 45,frontend,Stationary,6.0,12
Employee 45,frontend,Remote,5.0,12
Employee 45,frontend,Stationary,7.0,12
Employee 45,frontend,Remote,7.0,12
Employee 45,frontend,Stationary,4.5,12
Employee 45,frontend,Remote,7.5,11
Employee 45,frontend,Stationary,7.5,11
Employee 45,frontend,Remote,7.0,11
Employee 45,frontend,Remote,5.5,11
Employee 45,frontend,Stationary,7.5,11
Employee 45,frontend,Stationary,4.5,11
Employee 45,frontend,Stationary,8.0,11
Employee 45,frontend,Stationary,8.0,11
Employee 45,frontend,Remote,7.0,11
Employee 45,frontend,Stationary,4.5,11
Employee 45,frontend,Stationary,5.5,11
Employee 45,frontend,Stationary,5.0,11
Employee 45,frontend,Remote,6.0,11
Employee 45,frontend,Stationary,5.5,11
Employee 45,frontend,Stationary,6.5,11
Employee 45,frontend,Remote,4.5,11
Employee 45,frontend,Stationary,5.5,11
Employee 45,frontend,Stationary,5.0,11
Employee 45,frontend,Remote,5.0,11
Employee 46,frontend,Stationary,4.5,2
Employee 46,frontend,Remote,8.0,2
Employee 46,frontend,Remote,5.0,2
Employee 46,frontend,Stationary,7.0,2
Employee 46,frontend,Remote,7.5,2
Employee 46,frontend,Remote,7.5,2
Employee 46,frontend,Stationary,5.5,2
Employee 46,frontend,Stationary,5.0,1
Employee 46,frontend,Remote,4.5,1
Employee 46,frontend,Stationary,6.5,1
Employee 46,frontend,Stationary,5.0,1
Employee 46,frontend,Stationary,5.5,1
Employee 46,frontend,Stationary,6.0,1
Employee 46,frontend,Stationary,7.0,1
Employee 46,frontend,Remote,5.5,1
Employee 46,frontend,Stationary,7.5,1
Employee 46,frontend,Stationary,5.5,1
Employee 46,frontend,Remote,6.0,1
Employee 46,frontend,Remote,5.5,1
Employee 46,frontend,Remote,7.0,1
Employee 46,frontend,Remote,6.5,1
Employee 46,frontend,Stationary,6.0,1
Employee 46,frontend,Stationary,5.5,1
Employee 46,frontend,Stationary,7.5,1
Employee 46,frontend,Remote,7.5,1
Employee 46,frontend,Stationary,4.5,1
Employee 46,frontend,Stationary,7.5,1
Employee 46,frontend,Remote,6.5,1
Employee 46,frontend,Stationary,5.5,1
Employee 46,frontend,Stationary,7.5,1
Employee 46,frontend,Remote,7.0,1
Employee 46,frontend,Stationary,7.0,1
Employee 46,frontend,Remote,8.0,1
Employee 46,frontend,Stationary,7.5,1
Employee 46,frontend,Stationary,5.5,1
Employee 46,frontend,Stationary,8.0,1
Employee 46,frontend,Remote,7.0,12
Employee 46,frontend,Remote,6.5,12
Employee 46,frontend,Stationary,6.0,12
Employee 46,frontend,Stationary,8.0,12
Employee 46,frontend,Remote,6.0,12
Employee 46,frontend,Stationary,7.5,12
Employee 46,frontend,Remote,8.0,12
Employee 46,frontend,Stationary,7.0,12
Employee 46,frontend,Remote,5.5,12
Employee 46,frontend,Remote,4.5,12
Employee 46,frontend,Remote,5.5,12
Employee 46,frontend,Remote,5.0,12
Employee 46,frontend,Remote,6.5,12
Employee 46,frontend,Stationary,6.5,12
Employee 46,frontend,Stationary,8.0,12
Employee 46,frontend,Stationary,5.0,12
Employee 46,frontend,Stationary,7.0,12
Employee 46,frontend,Remote,5.5,12
Employee 46,frontend,Stationary,4.5,12
Employee 46,frontend,Stationary,6.0,12
Employee 46,frontend,Stationary,4.5,12
Employee 46,frontend,Stationary,8.0,12
Employee 46,frontend,Remote,6.5,12
Employee 46,frontend,Remote,7.0,12
Employee 46,frontend,Remote,8.0,12
Employee 46,frontend,Stationary,6.5,12
Employee 46,frontend,Stationary,6.0,12
Employee 46,frontend,Stationary,6.0,12
Employee 46,frontend,Remote,6.0,12
Employee 46,frontend,Remote,7.0,12
Employee 46,frontend,Remote,5.5,11
Employee 46,frontend,Remote,8.0,11
Employee 46,frontend,Remote,4.5,11
Employee 46,frontend,Remote,5.5,11
Employee 46,frontend,Stationary,6.5,11
Employee 46,frontend,Stationary,5.0,11
Employee 46,frontend,Remote,8.0,11
Employee 46,frontend,Remote,6.0,11
Employee 46,frontend,Stationary,5.5,11
Employee 46,frontend,Stationary,8.0,11
Employee 46,frontend,Stationary,5.0,11
Employee 46,frontend,Stationary,8.0,11
Employee 46,frontend,Stationary,4.5,11
Employee 46,frontend,Remote,8.0,11
Employee 46,frontend,Remote,7.0,11
Employee 46,frontend,Stationary,5.5,11
Employee 46,frontend,Remote,7.0,11
Employee 46,frontend,Remote,6.5,11
Employee 46,frontend,Stationary,4.5,11
Employee 46,frontend,Remote,4.5,11
Employee 47,datasci,Remote,5.5,2
Employee 47,datasci,Remote,5.0,2
Employee 47,datasci,Stationary,6.0,2
Employee 47,datasci,Stationary,8.0,2
Employee 47,datasci,Remote,5.0,2
Employee 47,datasci,Stationary,8.0,2
Employee 47,datasci,Stationary,7.5,2
Employee 47,datasci,Stationary,4.5,1
Employee 47,datasci,Stationary,6.5,1
Employee 47,datasci,Stationary,4.5,1
Employee 47,datasci,Stationary,6.0,1
Employee 47,datasci,Stationary,6.0,1
Employee 47,datasci,Stationary,6.5,1
Employee 47,datasci,Stationary,7.5,1
Employee 47,datasci,Stationary,6.0,1
Employee 47,datasci,Remote,7.0,1
Employee 47,datasci,Remote,5.0,1
Employee 47,datasci,Stationary,6.0,1
Employee 47,datasci,Remote,5.0,1
Employee 47,datasci,Stationary,7.0,1
Employee 47,datasci,Stationary,7.0,1
Employee 47,datasci,Remote,6.5,1
Employee 47,datasci,Stationary,6.5,1
Employee 47,datasci,Remote,5.0,1
Employee 47,datasci,Stationary,7.5,1
Employee 47,datasci,Remote,8.0,1
Employee 47,datasci,Stationary,7.5,1
Employee 47,datasci,Stationary,7.0,1
Employee 47,datasci,Remote,5.5,1
Employee 47,datasci,Remote,5.5,1
Employee 47,datasci,Remote,5.0,1
Employee 47,datasci,Stationary,4.5,1
Employee 47,datasci,Stationary,7.0,1
Employee 47,datasci,Remote,8.0,1
Employee 47,datasci,Stationary,7.0,1
Employee 47,datasci,Remote,8.0,12
Employee 47,datasci,Remote,4.5,12
Employee 47,datasci,Remote,6.5,12
Employee 47,datasci,Remote,7.5,12
Employee 47,datasci,Stationary,7.0,12
Employee 47,datasci,Remote,7.0,12
Employee 47,datasci,Stationary,7.0,12
Employee 47,datasci,Stationary,7.5,12
Employee 47,datasci,Stationary,8.0,12
Employee 47,datasci,Stationary,5.0,12
Employee 47,datasci,Stationary,7.5,12
Employee 47,datasci,Stationary,4.5,12
Employee 47,datasci,Stationary,5.5,12
Employee 47,datasci,Remote,5.0,12
Employee 47,datasci,Remote,6.0,12
Employee 47,datasci,Stationary,4.5,12
Employee 47,datasci,Remote,7.5,12
Employee 47,datasci,Stationary,5.0,12
Employee 47,datasci,Remote,5.0,12
Employee 47,datasci,Remote,7.0,12
Employee 47,datasci,Remote,7.0,12
Employee 47,datasci,Stationary,5.5,12
Employee 47,datasci,Stationary,4.5,12
Employee 47,datasci,Remote,6.0,12
Employee 47,datasci,Remote,4.5,12
Employee 47,datasci,Stationary,7.5,12
Employee 47,datasci,Remote,7.5,12
Employee 47,datasci,Remote,4.5,12
Employee 47,datasci,Remote,5.5,12
Employee 47,datasci,Remote,7.5,12
Employee 47,datasci,Stationary,4.5,12
Employee 47,datasci,Stationary,7.5,11
Employee 47,datasci,Remote,5.0,11
Employee 47,datasci,Remote,6.0,11
Employee 47,datasci,Stationary,6.5,11
Employee 47,datasci,Stationary,6.5,11
Employee 47,datasci,Remote,5.0,11
Employee 47,datasci,Stationary,5.5,11
Employee 47,datasci,Stationary,7.5,11
Employee 47,datasci,Remote,5.0,11
Employee 47,datasci,Remote,8.0,11
Employee 47,datasci,Remote,4.5,11
Employee 47,datasci,Stationary,5.0,11
Employee 47,datasci,Remote,6.0,11
Employee 47,datasci,Stationary,6.5,11
Employee 47,datasci,Stationary,7.5,11
Employee 47,datasci,Stationary,5.5,11
Employee 47,datasci,Stationary,7.5,11
Employee 47,datasci,Remote,5.0,11
Employee 47,datasci,Remote,6.5,11
Employee 47,datasci,Stationary,6.0,11
Employee 48,devops,Stationary,6.5,2
Employee 48,devops,Remote,4.5,2
Employee 48,devops,Remote,8.0,2
Employee 48,devops,Stationary,6.0,2
Employee 48,devops,Stationary,4.5,2
Employee 48,devops,Remote,6.0,2
Employee 48,devops,Remote,7.0,1
Employee 48,devops,Stationary,4.5,1
Employee 48,devops,Stationary,6.0,1
Employee 48,devops,Remote,6.5,1
Employee 48,devops,Stationary,4.5,1
Employee 48,devops,Remote,6.5,1
Employee 48,devops,Remote,5.5,1
Employee 48,devops,Stationary,4.5,1
Employee 48,devops,Stationary,6.5,1
Employee 48,devops,Remote,6.0,1
Employee 48,devops,Remote,8.0,1
Employee 48,devops,Remote,4.5,1
Employee 48,devops,Stationary,5.5,1
Employee 48,devops,Stationary,7.5,1
Employee 48,devops,Stationary,6.5,1
Employee 48,devops,Stationary,8.0,1
Employee 48,devops,Stationary,5.5,1
Employee 48,devops,Remote,4.5,1
Employee 48,devops,Stationary,7.5,1
Employee 48,devops,Remote,7.0,1
Employee 48,devops,Stationary,7.0,1
Employee 48,devops,Stationary,6.0,1
Employee 48,devops,Stationary,8.0,1
Employee 48,devops,Remote,7.0,1
Employee 48,devops,Remote,4.5,1
Employee 48,devops,Stationary,5.0,1
Employee 48,devops,Remote,6.0,1
Employee 48,devops,Stationary,5.0,1
Employee 48,devops,Stationary,4.5,1
Employee 48,devops,Stationary,4.5,12
Employee 48,devops,Remote,6.5,12
Employee 48,devops,Stationary,7.0,12
Employee 48,devops,Stationary,5.5,12
